Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
C_CND_015809,16-Jul-2023,Robin,Male,2725000,Clay Johnson Auto Sales,Ford,Taurus,Overhead Camshaft,Manual,Pale White,"$22,501.",78758-7841,SUV,6327442,Austin
C_CND_015810,16-Jul-2023,Sacha,Female,815000,Diehl Motor CO Inc,Chevrolet,Metro,Double Overhead Camshaft,Auto,Pale White,"$19,001.",06457-3834,Passenger,7043592,Middletown
C_CND_015811,16-Jul-2023,Luc,Male,502000,Enterprise Rent A Car,Toyota,Camry,Double Overhead Camshaft,Auto,Pale White,"$31,001.",60504-7114,Hatchback,8583680,Aurora
C_CND_015812,16-Jul-2023,Julie,Male,2750000,Gartner Buick Hyundai Saab,Mercury,Sable,Overhead Camshaft,Manual,Pale White,"$61,001.",38701-8047,Sedan,7215135,Greenville
C_CND_015813,16-Jul-2023,Kieran,Male,673000,Motor Vehicle Branch Office,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,"$36,000.",78758-7841,Hatchback,8438940,Austin
C_CND_015814,16-Jul-2023,Josiah,Male,575000,Chrysler Plymouth,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,"$25,000.",53546-9427,Hardtop,8789051,Janesville
C_CND_015815,16-Jul-2023,Landon,Male,13500,New Castle Ford Lincoln Mercury,Ford,Contour,Double Overhead Camshaft,Auto,Pale White,"$62,000.",60504-7114,Sedan,6055796,Aurora
C_CND_015816,16-Jul-2023,Julian,Male,600000,Classic Chevy,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,"$22,000.",85257-3102,Hardtop,6651938,Scottsdale
C_CND_015817,16-Jul-2023,Leibish,Male,580000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,GTI,Double Overhead Camshaft,Auto,Pale White,"$20,000.",99301-3882,SUV,7486529,Pasco
C_CND_015818,16-Jul-2023,Leo,Male,2478000,Progressive Shippers Cooperative Association No,BMW,328i,Double Overhead Camshaft,Auto,Black,"$18,800.",53546-9427,Sedan,8741626,Janesville
C_CND_015819,16-Jul-2023,Leon,Male,1490000,Rabun Used Car Sales,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,"$16,000.",85257-3102,Hatchback,6678336,Scottsdale
C_CND_015820,16-Jul-2023,Leonardo,Male,13500,Race Car Help,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,000.",78758-7841,SUV,6703624,Austin
C_CND_015821,16-Jul-2023,Aden,Male,487500,Saab-Belle Dodge,Dodge,Caravan,Double Overhead Camshaft,Auto,Pale White,"$38,500.",60504-7114,Hardtop,8457981,Aurora
C_CND_015822,16-Jul-2023,Levi,Male,942000,Saab-Belle Dodge,Volvo,S40,Overhead Camshaft,Manual,Black,"$36,000.",60504-7114,Sedan,7996071,Aurora
C_CND_015823,16-Jul-2023,Liam,Male,1320000,Scrivener Performance Engineering,Ford,F-Series,Overhead Camshaft,Manual,Pale White,"$13,000.",38701-8047,Passenger,8117266,Greenville
C_CND_015824,16-Jul-2023,Lincoln,Male,976000,Star Enterprises Inc,Acura,TL,Double Overhead Camshaft,Auto,Black,"$28,000.",99301-3882,Hatchback,6707273,Pasco
C_CND_015825,16-Jul-2023,Adelina,Male,603000,Chrysler of Tri-Cities,Mercury,Mystique,Double Overhead Camshaft,Auto,Pale White,"$29,000.",99301-3882,Passenger,7110259,Pasco
C_CND_015826,16-Jul-2023,Mia,Female,13500,Capitol KIA,Dodge,Neon,Overhead Camshaft,Manual,Pale White,"$19,000.",38701-8047,Hardtop,7106220,Greenville
C_CND_015827,16-Jul-2023,Adina,Female,583000,Classic Chevy,Lexus,LS400,Overhead Camshaft,Manual,Black,"$69,000.",85257-3102,Sedan,7460904,Scottsdale
C_CND_015828,16-Jul-2023,Michelle,Male,13500,Chrysler of Tri-Cities,Volkswagen,Beetle,Double Overhead Camshaft,Auto,Pale White,"$45,000.",99301-3882,Hardtop,7709784,Pasco
C_CND_015829,16-Jul-2023,Mikaela,Male,13500,Chrysler Plymouth,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,"$24,000.",53546-9427,Hardtop,7681227,Janesville
C_CND_015830,16-Jul-2023,Annabelle,Female,1265000,Scrivener Performance Engineering,Mercury,Mountaineer,Overhead Camshaft,Manual,Pale White,"$21,500.",38701-8047,Hardtop,7854258,Greenville
C_CND_015831,16-Jul-2023,Aisha,Female,490000,Gartner Buick Hyundai Saab,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,"$21,000.",38701-8047,Passenger,8086415,Greenville
C_CND_015832,16-Jul-2023,Alessandra,Male,577000,Hatfield Volkswagen,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,"$21,000.",99301-3882,Sedan,6071493,Pasco
C_CND_015833,16-Jul-2023,Alessia,Male,535000,Iceberg Rentals,Nissan,Xterra,Overhead Camshaft,Manual,Pale White,"$31,000.",53546-9427,Passenger,7065734,Janesville
C_CND_015834,16-Jul-2023,Alexa,Male,13500,McKinney Dodge Chrysler Jeep,Ford,Expedition,Overhead Camshaft,Manual,Black,"$18,000.",85257-3102,SUV,6176995,Scottsdale
C_CND_015835,16-Jul-2023,Alexandra,Female,300000,Motor Vehicle Branch Office,BMW,323i,Double Overhead Camshaft,Auto,Pale White,"$19,000.",78758-7841,Hatchback,6746585,Austin
C_CND_015836,16-Jul-2023,Alexis,Female,3050000,Nebo Chevrolet,Ford,Mustang,Overhead Camshaft,Manual,Pale White,"$43,000.",06457-3834,Hatchback,6723544,Middletown
C_CND_015837,16-Jul-2023,Mikayla,Male,1955000,Saab-Belle Dodge,Oldsmobile,Silhouette,Double Overhead Camshaft,Auto,Pale White,"$12,500.",60504-7114,Sedan,6962559,Aurora
C_CND_015838,16-Jul-2023,Mila,Female,768000,Scrivener Performance Engineering,Volkswagen,Jetta,Double Overhead Camshaft,Auto,Pale White,"$19,001.",38701-8047,Passenger,7390369,Greenville
C_CND_015839,16-Jul-2023,Christopher,Male,1901000,Saab-Belle Dodge,Subaru,Forester,Double Overhead Camshaft,Auto,Black,"$22,101.",60504-7114,Hardtop,7627205,Aurora
C_CND_015840,16-Jul-2023,Mindy,Female,13500,Suburban Ford,Ford,Contour,Double Overhead Camshaft,Auto,Pale White,"$19,001.",53546-9427,Sedan,7868124,Janesville
C_CND_015841,16-Jul-2023,Miri,Female,1150000,Tri-State Mack Inc,Chrysler,Sebring Coupe,Double Overhead Camshaft,Auto,Pale White,"$19,001.",85257-3102,Sedan,7896533,Scottsdale
C_CND_015842,16-Jul-2023,Miriam,Female,1901000,U-Haul CO,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,"$16,101.",78758-7841,SUV,8948215,Austin
C_CND_015843,16-Jul-2023,Cooper,Male,13500,U-Haul CO,Porsche,Carrera Coupe,Double Overhead Camshaft,Auto,Pale White,"$22,001.",78758-7841,Hardtop,8622918,Austin
C_CND_015844,16-Jul-2023,Morgan,Male,2714000,C & M Motors Inc,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,"$21,401.",60504-7114,SUV,7437852,Aurora
C_CND_015845,16-Jul-2023,Dean,Male,2050000,Ryder Truck Rental and Leasing,Chevrolet,Prizm,Double Overhead Camshaft,Auto,Pale White,"$15,001.",06457-3834,Hardtop,8489268,Middletown
C_CND_015846,16-Jul-2023,Declan,Male,1930000,Saab-Belle Dodge,Subaru,Forester,Double Overhead Camshaft,Auto,Black,"$22,001.",60504-7114,Hardtop,6663175,Aurora
C_CND_015847,16-Jul-2023,Natalie,Male,13500,Chrysler Plymouth,Pontiac,Grand Am,Double Overhead Camshaft,Auto,Pale White,"$12,000.",53546-9427,SUV,6613431,Janesville
C_CND_015848,16-Jul-2023,Nechama,Male,2200000,Classic Chevy,Oldsmobile,Cutlass,Overhead Camshaft,Manual,Pale White,"$41,000.",85257-3102,Sedan,7193231,Scottsdale
C_CND_015849,16-Jul-2023,Rifky,Male,1346000,Scrivener Performance Engineering,Mercury,Grand Marquis,Double Overhead Camshaft,Auto,Black,"$9,601.",38701-8047,SUV,8070552,Janesville
C_CND_015850,16-Jul-2023,Rivky,Male,1340000,Tri-State Mack Inc,Pontiac,Grand Am,Double Overhead Camshaft,Auto,Pale White,"$26,001.",85257-3102,SUV,8640629,Middletown
C_CND_015851,16-Jul-2023,Rochel,Male,1421000,U-Haul CO,Chrysler,300M,Double Overhead Camshaft,Auto,Pale White,"$16,101.",78758-7841,SUV,7320342,Aurora
C_CND_015852,16-Jul-2023,Ivan,Male,667500,U-Haul CO,Plymouth,Breeze,Double Overhead Camshaft,Auto,Pale White,"$22,501.",78758-7841,Hardtop,8130607,Austin
C_CND_015853,16-Jul-2023,Rosa,Male,1205000,Rabun Used Car Sales,Toyota,Sienna,Double Overhead Camshaft,Auto,Pale White,"$26,501.",85257-3102,Passenger,6914686,Pasco
C_CND_015854,16-Jul-2023,Jack,Male,500000,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,"$45,000.",06457-3834,Hardtop,6772586,Middletown
C_CND_015855,16-Jul-2023,Rosie,Female,1220000,Ryder Truck Rental and Leasing,Saab,03-09-2020,Double Overhead Camshaft,Auto,Black,"$31,001.",06457-3834,Sedan,7301398,Scottsdale
C_CND_015856,16-Jul-2023,Ruby,Male,13500,Saab-Belle Dodge,Lexus,LS400,Overhead Camshaft,Manual,Black,"$69,001.",60504-7114,Sedan,8480634,Austin
C_CND_015857,16-Jul-2023,Ruchy,Male,1465000,Scrivener Performance Engineering,Volvo,S80,Overhead Camshaft,Manual,Pale White,"$25,501.",38701-8047,Sedan,8070402,Middletown
C_CND_015858,16-Jul-2023,Jesse,Male,683500,Enterprise Rent A Car,Dodge,Caravan,Double Overhead Camshaft,Auto,Pale White,"$38,500.",60504-7114,Hardtop,7598869,Aurora
C_CND_015859,16-Jul-2023,Kai,Male,13500,Diehl Motor CO Inc,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,"$19,000.",06457-3834,Hatchback,7585408,Greenville
C_CND_015860,16-Jul-2023,Kenneth,Male,1101500,Enterprise Rent A Car,Pontiac,Bonneville,Double Overhead Camshaft,Auto,Pale White,"$19,150.",60504-7114,Hatchback,8586875,Pasco
C_CND_015861,17-Jul-2023,Nicolas,Male,13500,Hatfield Volkswagen,Lincoln,Town car,Double Overhead Camshaft,Auto,Black,"$26,001.",99301-3882,Hatchback,6501065,Pasco
C_CND_015862,17-Jul-2023,Theo,Female,13500,Iceberg Rentals,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,"$26,001.",53546-9427,SUV,7460602,Janesville
C_CND_015863,17-Jul-2023,Oscar,Male,1550000,McKinney Dodge Chrysler Jeep,Chrysler,LHS,Double Overhead Camshaft,Auto,Pale White,"$21,001.",85257-3102,Hatchback,8212196,Scottsdale
C_CND_015864,17-Jul-2023,Maurine,Male,3800000,Motor Vehicle Branch Office,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Black,"$39,001.",78758-7841,SUV,8277238,Austin
C_CND_015865,17-Jul-2023,Michelle,Male,13500,Tri-State Mack Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,"$82,000.",85257-3102,Hardtop,7383969,Austin
C_CND_015866,17-Jul-2023,Leo,Female,775000,New Castle Ford Lincoln Mercury,Chrysler,300M,Double Overhead Camshaft,Auto,Pale White,"$16,001.",60504-7114,SUV,6624342,Aurora
C_CND_015867,17-Jul-2023,Jacques,Female,13500,Pars Auto Sales,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,"$71,001.",38701-8047,Hatchback,6239571,Greenville
C_CND_015868,17-Jul-2023,Eliot,Female,515000,Pitre Buick-Pontiac-Gmc of Scottsdale,Lexus,LX470,Overhead Camshaft,Manual,Pale White,"$54,001.",99301-3882,SUV,7397886,Pasco
C_CND_015869,17-Jul-2023,Charlotte,Male,1500000,Progressive Shippers Cooperative Association No,Ford,Crown Victoria,Double Overhead Camshaft,Auto,Pale White,"$29,001.",53546-9427,Passenger,6885699,Janesville
C_CND_015870,17-Jul-2023,Julien,Female,1200000,Rabun Used Car Sales,Oldsmobile,Aurora,Double Overhead Camshaft,Auto,Pale White,"$24,001.",85257-3102,Passenger,8299339,Scottsdale
C_CND_015871,17-Jul-2023,Erwan,Male,1350000,Race Car Help,Plymouth,Voyager,Double Overhead Camshaft,Auto,Pale White,"$22,001.",78758-7841,Passenger,8771899,Austin
C_CND_015872,17-Jul-2023,Janae,Female,1401000,Iceberg Rentals,Saturn,SC,Double Overhead Camshaft,Auto,Black,"$33,100.",53546-9427,Hardtop,7220140,Janesville
C_CND_015873,17-Jul-2023,Fabian,Male,1750000,Ryder Truck Rental and Leasing,Chevrolet,Malibu,Double Overhead Camshaft,Auto,Black,"$16,001.",06457-3834,Hardtop,6924485,Middletown
C_CND_015874,17-Jul-2023,Germain,Male,900000,Scrivener Performance Engineering,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,"$54,001.",38701-8047,Passenger,6558097,Greenville
C_CND_015875,17-Jul-2023,Anna,Male,960000,Star Enterprises Inc,Chrysler,LHS,Double Overhead Camshaft,Auto,Black,"$26,001.",99301-3882,Hatchback,7038403,Pasco
C_CND_015876,17-Jul-2023,Dimitri,Female,694000,Suburban Ford,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,"$42,001.",53546-9427,Passenger,6331753,Janesville
C_CND_015877,17-Jul-2023,Thomas,Male,1330000,Tri-State Mack Inc,Honda,Civic,Overhead Camshaft,Manual,Black,"$43,001.",85257-3102,Hatchback,8470670,Scottsdale
C_CND_015878,17-Jul-2023,Samantha,Male,13500,U-Haul CO,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,"$17,000.",78758-7841,Hardtop,6266285,Austin
C_CND_015879,17-Jul-2023,Eve,Female,1380000,Ryder Truck Rental and Leasing,Pontiac,Firebird,Overhead Camshaft,Manual,Black,"$43,000.",06457-3834,Hardtop,8043496,Middletown
C_CND_015880,17-Jul-2023,Faiga,Female,1489000,Suburban Ford,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,"$17,900.",53546-9427,Hardtop,7947318,Janesville
C_CND_015881,17-Jul-2023,Louis,Male,708000,Progressive Shippers Cooperative Association No,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,"$33,000.",53546-9427,Hatchback,7991157,Janesville
C_CND_015882,17-Jul-2023,Fatima,Male,782000,U-Haul CO,Oldsmobile,Alero,Overhead Camshaft,Manual,Black,"$17,000.",78758-7841,Hardtop,6793925,Austin
C_CND_015883,17-Jul-2023,Lucas,Male,820000,Race Car Help,Subaru,Outback,Double Overhead Camshaft,Auto,Pale White,"$57,000.",78758-7841,SUV,8750652,Austin
C_CND_015884,17-Jul-2023,Lucien,Male,583000,Ryder Truck Rental and Leasing,Volvo,S40,Double Overhead Camshaft,Auto,Pale White,"$42,000.",06457-3834,Sedan,7802661,Middletown
C_CND_015885,17-Jul-2023,Luka,Male,1307500,Saab-Belle Dodge,Mercury,Mystique,Double Overhead Camshaft,Auto,Black,"$9,750.",60504-7114,Passenger,8681285,Aurora
C_CND_015886,17-Jul-2023,Lukas,Male,552000,Scrivener Performance Engineering,Acura,RL,Overhead Camshaft,Manual,Pale White,"$34,000.",38701-8047,SUV,6595410,Greenville
C_CND_015887,17-Jul-2023,Luke,Male,1390000,Star Enterprises Inc,Pontiac,Bonneville,Double Overhead Camshaft,Auto,Pale White,"$19,000.",99301-3882,Hatchback,7684911,Pasco
C_CND_015888,17-Jul-2023,Marc,Male,1310000,Suburban Ford,Lexus,LS400,Double Overhead Camshaft,Auto,Black,"$22,000.",53546-9427,Sedan,6418194,Janesville
C_CND_015889,17-Jul-2023,Leila,Male,1530000,Scrivener Performance Engineering,Mercury,Mountaineer,Double Overhead Camshaft,Auto,Pale White,"$21,000.",38701-8047,Hardtop,6737504,Greenville
C_CND_015890,17-Jul-2023,Marco,Male,1292000,U-Haul CO,Mercury,Villager,Overhead Camshaft,Manual,Pale White,"$14,200.",78758-7841,Passenger,8633896,Austin
C_CND_015891,17-Jul-2023,Marcus,Male,1300000,Buddy Storbeck's Diesel Service Inc,Pontiac,Grand Am,Double Overhead Camshaft,Auto,Pale White,"$26,000.",06457-3834,SUV,8347255,Middletown
C_CND_015892,17-Jul-2023,Mark,Male,1155000,C & M Motors Inc,Lexus,LS400,Overhead Camshaft,Manual,Pale White,"$13,500.",60504-7114,Sedan,6752705,Aurora
C_CND_015893,17-Jul-2023,Aleksandra,Female,1380000,Progressive Shippers Cooperative Association No,Chrysler,Concorde,Overhead Camshaft,Manual,Pale White,"$28,000.",53546-9427,Hardtop,7602442,Janesville
C_CND_015894,17-Jul-2023,Mason,Male,379500,Chrysler of Tri-Cities,Dodge,Ram Wagon,Double Overhead Camshaft,Auto,Black,"$22,500.",99301-3882,Passenger,7234093,Pasco
C_CND_015895,17-Jul-2023,Alice,Male,305000,New Castle Ford Lincoln Mercury,Mercury,Cougar,Overhead Camshaft,Manual,Pale White,"$22,000.",60504-7114,Hatchback,7604417,Aurora
C_CND_015896,17-Jul-2023,Alina,Male,550000,Pars Auto Sales,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,"$17,000.",38701-8047,Passenger,8173718,Greenville
C_CND_015897,17-Jul-2023,Alisa,Male,655000,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000.",99301-3882,SUV,6689669,Pasco
C_CND_015898,17-Jul-2023,Aliza,Male,13500,Progressive Shippers Cooperative Association No,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,"$22,000.",53546-9427,Hatchback,6628067,Janesville
C_CND_015899,17-Jul-2023,Allison,Male,1300000,Rabun Used Car Sales,Plymouth,Prowler,Double Overhead Camshaft,Auto,Pale White,"$39,000.",85257-3102,Hatchback,8340448,Scottsdale
C_CND_015900,17-Jul-2023,Alma,Male,1700000,Race Car Help,Ford,Escort,Overhead Camshaft,Manual,Black,"$12,000.",78758-7841,Passenger,8932837,Austin
C_CND_015901,17-Jul-2023,Alyssa,Male,575000,Ryder Truck Rental and Leasing,BMW,323i,Double Overhead Camshaft,Auto,Pale White,"$22,000.",06457-3834,Hatchback,6696177,Middletown
C_CND_015902,17-Jul-2023,Amanda,Male,13500,Saab-Belle Dodge,Saturn,LS,Double Overhead Camshaft,Auto,Pale White,"$45,000.",60504-7114,Sedan,7387519,Aurora
C_CND_015903,17-Jul-2023,Amelia,Male,742500,Scrivener Performance Engineering,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,"$22,500.",38701-8047,Sedan,6045848,Greenville
C_CND_015904,17-Jul-2023,Amelie,Female,1690000,Star Enterprises Inc,Oldsmobile,Intrigue,Double Overhead Camshaft,Auto,Pale White,"$45,000.",99301-3882,SUV,8259177,Pasco
C_CND_015905,17-Jul-2023,Amina,Female,1410000,Suburban Ford,BMW,323i,Double Overhead Camshaft,Auto,Pale White,"$19,000.",53546-9427,Hatchback,7010200,Janesville
C_CND_015906,17-Jul-2023,Amira,Male,1000000,Tri-State Mack Inc,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,"$45,000.",85257-3102,Passenger,6233416,Scottsdale
C_CND_015907,17-Jul-2023,Ana,Male,1104000,U-Haul CO,Buick,Regal,Double Overhead Camshaft,Auto,Black,"$19,400.",78758-7841,Passenger,7328504,Austin
C_CND_015908,17-Jul-2023,Anastasia,Female,13500,Progressive Shippers Cooperative Association No,Volkswagen,Cabrio,Double Overhead Camshaft,Auto,Black,"$16,000.",53546-9427,Sedan,7183258,Janesville
C_CND_015909,17-Jul-2023,Angelica,Male,630000,Rabun Used Car Sales,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,"$34,000.",85257-3102,Passenger,8912675,Scottsdale
C_CND_015910,17-Jul-2023,Angelina,Male,1350000,Race Car Help,Acura,RL,Overhead Camshaft,Manual,Pale White,"$34,000.",78758-7841,SUV,7035641,Austin
C_CND_015911,17-Jul-2023,Anisa,Male,997000,Ryder Truck Rental and Leasing,Saturn,LS,Double Overhead Camshaft,Auto,Pale White,"$45,000.",06457-3834,Sedan,7528982,Middletown
C_CND_015912,17-Jul-2023,Nicole,Male,13500,Clay Johnson Auto Sales,Chevrolet,Metro,Double Overhead Camshaft,Auto,Black,"$31,000.",78758-7841,Passenger,8387171,Austin
C_CND_015913,17-Jul-2023,Nicolette,Male,660000,Diehl Motor CO Inc,Nissan,Altima,Double Overhead Camshaft,Auto,Pale White,"$20,000.",06457-3834,Hatchback,6027248,Middletown
C_CND_015914,17-Jul-2023,Nina,Male,1310000,Enterprise Rent A Car,Mitsubishi,Diamante,Double Overhead Camshaft,Auto,Black,"$18,001.",60504-7114,Hatchback,7865102,Aurora
C_CND_015915,17-Jul-2023,Noa,Male,540000,Gartner Buick Hyundai Saab,Buick,LeSabre,Overhead Camshaft,Manual,Black,"$20,001.",38701-8047,Sedan,8373474,Greenville
C_CND_015916,17-Jul-2023,Nora,Female,13500,Hatfield Volkswagen,Volkswagen,GTI,Double Overhead Camshaft,Auto,Pale White,"$25,000.",99301-3882,SUV,6704726,Pasco
C_CND_015917,17-Jul-2023,Dominic,Male,600000,Tri-State Mack Inc,Lexus,RX300,Overhead Camshaft,Manual,Black,"$18,000.",85257-3102,Hardtop,6743851,Scottsdale
C_CND_015918,17-Jul-2023,Paige,Male,13500,McKinney Dodge Chrysler Jeep,Nissan,Xterra,Double Overhead Camshaft,Auto,Black,"$26,000.",85257-3102,Passenger,6943109,Scottsdale
C_CND_015919,17-Jul-2023,Parker,Female,13500,Motor Vehicle Branch Office,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,"$23,000.",78758-7841,Hatchback,8935532,Austin
C_CND_015920,17-Jul-2023,Pearl,Male,2335000,Nebo Chevrolet,Volkswagen,GTI,Overhead Camshaft,Manual,Pale White,"$28,500.",06457-3834,SUV,8189526,Middletown
C_CND_015921,17-Jul-2023,Perel,Female,13500,Pars Auto Sales,Lincoln,Town car,Double Overhead Camshaft,Auto,Black,"$26,000.",38701-8047,Hatchback,6218658,Greenville
C_CND_015922,17-Jul-2023,Pessy,Male,2000000,Pitre Buick-Pontiac-Gmc of Scottsdale,Pontiac,Sunfire,Double Overhead Camshaft,Auto,Black,"$18,000.",99301-3882,Sedan,8922370,Pasco
C_CND_015923,17-Jul-2023,Phoebe,Female,625000,Progressive Shippers Cooperative Association No,Chrysler,LHS,Double Overhead Camshaft,Auto,Pale White,"$16,001.",53546-9427,Hatchback,8940913,Janesville
C_CND_015924,17-Jul-2023,Piper,Male,1815000,Rabun Used Car Sales,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,"$21,501.",85257-3102,Passenger,6035437,Scottsdale
C_CND_015925,17-Jul-2023,Quinn,Female,626000,Race Car Help,Nissan,Quest,Overhead Camshaft,Manual,Black,"$38,001.",78758-7841,SUV,7408629,Austin
C_CND_015926,17-Jul-2023,Dov,Male,1601000,Buddy Storbeck's Diesel Service Inc,Chrysler,Concorde,Double Overhead Camshaft,Auto,Black,"$12,100.",06457-3834,Hardtop,8694935,Middletown
C_CND_015927,17-Jul-2023,Raizel,Male,13500,Saab-Belle Dodge,Chrysler,300M,Double Overhead Camshaft,Auto,Pale White,"$16,000.",60504-7114,SUV,8438281,Aurora
C_CND_015928,17-Jul-2023,Efraim,Female,1060000,Chrysler Plymouth,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,"$57,001.",53546-9427,Hardtop,8699339,Janesville
C_CND_015929,17-Jul-2023,Kevin,Female,960000,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,Double Overhead Camshaft,Auto,Pale White,"$21,000.",38701-8047,Hatchback,6677085,Janesville
C_CND_015930,17-Jul-2023,Kingsley,Male,13500,Hatfield Volkswagen,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,"$20,000.",99301-3882,Hatchback,7361977,Scottsdale
C_CND_015931,17-Jul-2023,Joseph,Male,975000,Nebo Chevrolet,Lexus,ES300,Double Overhead Camshaft,Auto,Pale White,"$27,001.",06457-3834,Hardtop,7492481,Middletown
C_CND_015932,17-Jul-2023,Krish,Male,13500,McKinney Dodge Chrysler Jeep,Acura,RL,Overhead Camshaft,Manual,Pale White,"$17,000.",85257-3102,SUV,7019969,Middletown
C_CND_015933,17-Jul-2023,Kyle,Female,1040000,Motor Vehicle Branch Office,Chrysler,LHS,Double Overhead Camshaft,Auto,Black,"$26,000.",78758-7841,Hatchback,6999020,Aurora
C_CND_015934,17-Jul-2023,Lawrence,Female,765000,Nebo Chevrolet,Lincoln,Continental,Overhead Camshaft,Manual,Black,"$18,000.",06457-3834,Passenger,8923061,Greenville
C_CND_015935,17-Jul-2023,Leo,Male,971000,New Castle Ford Lincoln Mercury,Nissan,Xterra,Double Overhead Camshaft,Auto,Black,"$9,000.",60504-7114,Passenger,8041162,Pasco
